datetime,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,temperature_2m,relative_humidity_2m,wind_speed_10m,month,aqi,hour,day,weekday,hour_sin,aqi_change_rate,aqi_rolling_24h,aqi_lag_1h,pm_ratio,temp_humidity_ratio,wind_effect,high_pollution_flag
2024-01-01 00:00:00,68.9,46.2,598.0,6.7,97.0,19.9,15.3,65,11.9,1,127,0,1,0,0.0,3.0,127.0,127.0,0.6705370004276198,0.2353846117633136,5.769234480931412,0
2024-01-01 01:00:00,70.1,47.1,689.0,14.8,89.0,20.4,15.0,67,12.4,1,130,1,1,0,0.2588190451025207,3.0,128.5,127.0,0.6718972800014654,0.2238805936734239,6.200000000000002,0
2024-01-01 02:00:00,72.6,49.1,812.0,25.8,78.0,21.2,14.7,68,12.6,1,134,2,1,0,0.4999999999999999,4.0,130.33333333333334,130.0,0.6763085306293591,0.2161764674091696,6.489479743866682,0
2024-01-01 03:00:00,76.1,51.8,887.0,31.8,77.0,22.2,15.2,66,13.0,1,141,3,1,0,0.7071067811865476,7.0,133.0,134.0,0.6806833024877359,0.2303030268135905,8.181165083647887,0
2024-01-01 04:00:00,77.5,53.0,872.0,28.3,95.0,23.6,17.6,57,12.0,1,144,4,1,0,0.8660254037844386,3.0,135.2,141.0,0.6838709589177941,0.3087719244075101,8.632077604063815,0
2024-01-01 05:00:00,75.4,51.7,807.0,20.0,122.0,25.2,20.6,48,14.5,1,141,5,1,0,0.9659258262890684,-3.0,136.16666666666666,144.0,0.6856763834790931,0.4291666577256947,10.07254637165546,0
2024-01-01 06:00:00,71.5,48.9,738.0,13.0,144.0,26.2,23.3,39,15.0,1,134,6,1,0,1.0,-7.0,135.85714285714286,141.0,0.6839160743508241,0.5974358821170287,10.41987555688496,0
2024-01-01 07:00:00,65.7,44.2,669.0,9.6,154.0,26.3,25.1,31,14.0,1,127,7,1,0,0.9659258262890684,-7.0,134.75,134.0,0.6727549364877483,0.8096773932362131,10.40402755668352,0
2024-01-01 08:00:00,57.0,37.3,594.0,7.6,159.0,25.8,26.2,26,12.9,1,136,8,1,0,0.8660254037844387,9.0,134.88888888888889,127.0,0.6543859534318254,1.0076922689349126,10.436319227436822,0
2024-01-01 09:00:00,51.6,32.7,541.0,6.9,159.0,25.4,26.9,25,11.2,1,136,9,1,0,0.7071067811865476,0.0,135.0,136.0,0.633720917951145,1.0759999569600016,9.393110360988748,0
2024-01-01 10:00:00,48.7,30.5,515.0,7.0,156.0,25.3,27.0,25,6.4,1,131,10,1,0,0.4999999999999999,-5.0,134.63636363636363,136.0,0.6262833546964404,1.0799999568000016,5.043268823083021,0
2024-01-01 11:00:00,47.4,29.7,510.0,8.3,150.0,25.3,26.4,26,2.4,1,120,11,1,0,0.258819045102521,-11.0,133.41666666666666,131.0,0.6265822652619776,1.0153845763313625,-1.0895771993749126,0
2024-01-01 12:00:00,34.0,21.4,521.0,12.2,142.0,24.8,24.6,45,14.3,1,106,12,1,0,1.2246467991473532e-16,-14.0,131.30769230769232,120.0,0.6294117461937722,0.5466666545185188,-6.043441142891998,0
2024-01-01 13:00:00,35.7,23.8,615.0,20.6,124.0,23.4,23.7,39,5.9,1,78,13,1,0,-0.2588190451025208,-28.0,127.5,106.0,0.6666666479925308,0.6076922921104541,-1.1257730727216133,0
2024-01-01 14:00:00,35.9,24.6,743.0,31.9,99.0,21.4,21.9,54,3.1,1,77,14,1,0,-0.4999999999999997,-1.0,124.13333333333334,78.0,0.6852367497148539,0.4055555480452676,2.192031021678297,0
2024-01-01 15:00:00,34.8,24.3,830.0,38.4,82.0,19.9,20.7,57,4.7,1,77,15,1,0,-0.7071067811865471,0.0,121.1875,77.0,0.6982758420035678,0.3631578883656511,4.32637281122647,0
2024-01-01 16:00:00,34.9,24.4,836.0,35.6,81.0,19.2,19.9,53,7.7,1,77,16,1,0,-0.8660254037844385,0.0,118.58823529411764,77.0,0.6991403811134562,0.375471691028836,4.633975678270772,0
2024-01-01 17:00:00,37.1,26.0,800.0,27.9,89.0,18.9,19.0,53,8.3,1,80,17,1,0,-0.9659258262890684,3.0,116.44444444444444,77.0,0.7008086064472074,0.358490559273763,4.641301098807199,0
2024-01-01 18:00:00,39.9,27.9,766.0,21.0,96.0,18.8,18.1,57,9.4,1,84,18,1,0,-1.0,4.0,114.73684210526316,80.0,0.6992481027757368,0.317543854078178,6.410784584587486,0
2024-01-01 19:00:00,42.3,29.4,746.0,16.7,99.0,18.7,17.2,61,10.0,1,87,19,1,0,-0.9659258262890684,3.0,113.35,84.0,0.6950354445618099,0.2819672084923408,7.54709580222772,0
2024-01-01 20:00:00,43.4,30.2,727.0,13.2,102.0,18.7,16.5,65,10.0,1,89,20,1,0,-0.8660254037844386,2.0,112.1904761904762,87.0,0.6958525185287439,0.2538461499408285,8.98794046299167,0
2024-01-01 21:00:00,44.0,30.6,713.0,10.5,104.0,18.9,15.9,68,10.5,1,90,21,1,0,-0.7071067811865477,1.0,111.1818181818182,89.0,0.6954545296487608,0.2338235259731834,8.27411291287058,0
2024-01-01 22:00:00,44.5,30.9,693.0,7.4,107.0,19.1,15.6,70,11.7,1,500,22,1,0,-0.5000000000000004,410.0,128.08695652173913,90.0,0.69438200686782,0.2228571396734694,8.556838308944293,1
2024-01-01 23:00:00,45.2,31.3,678.0,5.1,109.0,19.5,15.2,71,12.5,1,91,23,1,0,-0.2588190451025215,-409.0,126.54166666666669,500.0,0.692477860785888,0.2140845040269788,9.714324518212136,0
2024-01-02 00:00:00,42.1,29.2,693.0,8.2,97.0,18.4,15.1,72,12.4,1,87,0,2,1,0.0,-4.0,124.875,91.0,0.6935866818625491,0.2097222193094136,10.031810730249347,0
2024-01-02 01:00:00,44.1,30.6,811.0,19.0,84.0,19.1,14.8,73,11.2,1,90,1,2,1,0.2588190451025207,3.0,123.20833333333331,87.0,0.6938775352862238,0.2027397232501408,7.494262791219212,0
2024-01-02 02:00:00,48.8,33.8,971.0,33.6,67.0,20.1,14.4,76,10.1,1,97,2,2,1,0.4999999999999999,7.0,121.66666666666669,90.0,0.6926229366265791,0.1894736817174515,5.7931220071455645,0
2024-01-02 03:00:00,56.1,38.9,1067.0,41.9,63.0,21.5,15.2,72,9.4,1,109,3,2,1,0.7071067811865476,12.0,120.33333333333331,97.0,0.6934046222209514,0.2111111081790123,2.904759747124506,0
2024-01-02 04:00:00,62.2,43.2,1044.0,38.0,83.0,23.4,17.2,63,9.6,1,120,4,2,1,0.8660254037844386,11.0,119.33333333333331,109.0,0.6945337508917404,0.2730158686822878,2.159530121701103,0
2024-01-02 05:00:00,65.9,45.6,957.0,27.9,117.0,25.7,19.5,54,8.7,1,126,5,2,1,0.9659258262890684,6.0,118.70833333333331,120.0,0.6919575008807662,0.3611111044238684,1.060263287624783,0
2024-01-02 06:00:00,68.9,47.0,863.0,19.1,145.0,27.7,22.2,45,8.5,1,129,6,2,1,1.0,3.0,118.5,126.0,0.6821480307380546,0.4933333223703706,1.7672493719509554,0
2024-01-02 07:00:00,64.0,42.4,768.0,13.9,163.0,29.4,23.8,46,6.5,1,143,7,2,1,0.9659258262890684,14.0,119.16666666666669,129.0,0.6624999896484377,0.5173912931001893,2.116193003971519,0
2024-01-02 08:00:00,57.6,37.4,666.0,10.1,176.0,30.9,24.7,50,1.8,1,160,8,2,1,0.8660254037844387,17.0,120.16666666666669,143.0,0.6493055442828899,0.4939999901200002,1.0832670416736871,1
2024-01-02 09:00:00,54.6,34.9,597.0,8.4,184.0,32.1,25.5,47,3.8,1,171,9,2,1,0.7071067811865476,11.0,121.625,160.0,0.639194127487287,0.5425531799456771,-2.493024310163928,1
2024-01-02 10:00:00,52.7,33.3,540.0,5.3,191.0,33.1,25.1,46,15.5,1,180,10,2,1,0.4999999999999999,9.0,123.66666666666669,171.0,0.6318785458846575,0.5456521620510401,-11.518744794899613,1
2024-01-02 11:00:00,52.3,32.6,516.0,4.3,193.0,33.8,23.6,51,21.8,1,183,11,2,1,0.258819045102521,3.0,126.29166666666669,180.0,0.6233269479287391,0.4627450889657826,-13.719184524886463,1
2024-01-02 12:00:00,56.0,33.9,584.0,15.2,176.0,30.9,23.2,57,12.0,1,160,12,2,1,1.2246467991473532e-16,-23.0,128.54166666666666,183.0,0.6053571320471941,0.4070175367189906,-7.5518446925980545,1
2024-01-02 13:00:00,59.0,36.4,843.0,42.9,135.0,31.5,22.4,63,9.4,1,103,13,2,1,-0.2588190451025208,-57.0,129.58333333333334,160.0,0.6169491420856078,0.3555555499118166,-3.672872607799174,0
2024-01-02 14:00:00,76.6,50.1,1199.0,80.8,78.0,32.3,21.7,71,10.2,1,137,14,2,1,-0.4999999999999997,34.0,132.08333333333334,103.0,0.6540469888505616,0.3056337985122,-3.9854575105905927,0
2024-01-02 15:00:00,86.4,58.1,1454.0,106.7,36.0,32.5,21.1,75,8.2,1,152,15,2,1,-0.7071067811865471,15.0,135.20833333333334,137.0,0.6724536959206748,0.2813333295822223,-3.203995253612045,1
2024-01-02 16:00:00,92.0,62.6,1528.0,110.6,21.0,31.7,20.3,81,4.6,1,155,16,2,1,-0.8660254037844385,3.0,138.45833333333334,152.0,0.6804347752126655,0.2506172808565768,-3.5748714227020653,1
2024-01-02 17:00:00,93.6,64.5,1500.0,102.6,20.0,30.2,20.6,80,2.6,1,156,17,2,1,-0.9659258262890684,1.0,141.625,155.0,0.6891025567403574,0.2574999967812501,-2.499280409439629,1
2024-01-02 18:00:00,90.1,62.4,1412.0,90.6,24.0,28.3,20.4,82,2.9,1,155,18,2,1,-1.0,-1.0,144.58333333333334,156.0,0.6925638102934095,0.2487804847709697,-2.8783838397598336,1
2024-01-02 19:00:00,84.8,58.7,1246.0,75.3,30.0,25.8,20.0,85,3.3,1,153,19,2,1,-0.9659258262890684,-2.0,147.33333333333334,155.0,0.6922169729691395,0.2352941148788927,-2.490541614735148,1
2024-01-02 20:00:00,79.4,54.8,1019.0,56.1,41.0,22.8,18.0,93,6.9,1,149,20,2,1,-0.8660254037844386,-4.0,149.83333333333334,153.0,0.6901763137257391,0.1935483850156087,0.7212463965468089,0
2024-01-02 21:00:00,73.8,50.9,827.0,39.3,52.0,20.4,17.6,82,10.8,1,139,21,2,1,-0.7071067811865477,-10.0,151.875,149.0,0.6897018876734162,0.2146341437239738,2.795245687107224,0
2024-01-02 22:00:00,68.7,46.9,687.0,25.2,66.0,18.8,17.4,68,9.6,1,129,22,2,1,-0.5000000000000004,-10.0,136.41666666666666,139.0,0.682678301562179,0.2558823491782007,5.368251873319169,0
2024-01-02 23:00:00,63.6,43.0,582.0,13.6,80.0,17.8,17.5,63,9.0,1,119,23,2,1,-0.2588190451025215,-10.0,137.58333333333334,129.0,0.6761006183003048,0.2777777733686067,5.416335208368436,0
2024-01-03 00:00:00,60.3,40.2,578.0,11.9,80.0,16.9,17.0,63,8.7,1,113,0,3,2,0.0,-6.0,138.66666666666666,119.0,0.666666655610835,0.2698412655580751,5.821436275322066,0
2024-01-03 01:00:00,58.2,38.6,682.0,21.8,72.0,17.4,16.7,61,9.9,1,109,1,3,2,0.2588190451025207,-4.0,139.45833333333334,113.0,0.6632302291541198,0.2737704873152379,5.391926446648768,0
2024-01-03 02:00:00,60.1,39.8,820.0,35.1,61.0,18.2,16.5,59,10.7,1,112,2,3,2,0.4999999999999999,3.0,140.08333333333334,109.0,0.662229606285697,0.2796610122091354,3.659615533584656,0
2024-01-03 03:00:00,65.7,43.5,891.0,42.2,60.0,19.3,16.9,56,10.8,1,121,3,3,2,0.7071067811865476,9.0,140.58333333333334,112.0,0.6621004465433722,0.3017857088966837,2.795245687107224,0
2024-01-03 04:00:00,69.4,46.0,833.0,37.3,77.0,21.2,18.6,49,10.8,1,127,4,3,2,0.8660254037844386,6.0,140.875,121.0,0.6628241979420144,0.3795918289879219,0.7533699164365526,0
2024-01-03 05:00:00,71.9,47.4,707.0,26.3,105.0,23.4,21.3,42,12.9,1,130,5,3,2,0.9659258262890684,3.0,141.04166666666666,127.0,0.6592489477155917,0.5071428450680275,2.9018686010358574,0
2024-01-03 06:00:00,66.8,42.3,599.0,17.0,129.0,25.1,23.2,49,14.0,1,118,6,3,2,1.0,-12.0,140.58333333333334,130.0,0.6332335234545879,0.4734693780924617,4.326237921249264,0
2024-01-03 07:00:00,58.7,35.4,537.0,12.1,147.0,25.7,24.2,49,11.0,1,115,7,3,2,0.9659258262890684,-3.0,139.41666666666666,118.0,0.6030664292492942,0.4938775409412747,4.298042413382011,0
2024-01-03 08:00:00,56.3,32.8,492.0,9.0,162.0,25.8,25.0,46,8.9,1,141,8,3,2,0.8660254037844387,26.0,138.625,115.0,0.5825932400960349,0.5434782490548207,4.040515447681967,0
2024-01-03 09:00:00,56.3,32.0,461.0,7.5,170.0,25.7,25.6,43,7.5,1,153,9,3,2,0.7071067811865476,12.0,137.875,141.0,0.5683836488741804,0.5953488233639809,2.192787785420526,1
2024-01-03 10:00:00,55.3,30.5,436.0,7.1,170.0,25.7,25.7,42,6.5,1,153,10,3,2,0.4999999999999999,0.0,136.75,153.0,0.5515370605508669,0.6119047473356013,-0.3401837155791349,1
2024-01-03 11:00:00,54.6,29.6,426.0,8.3,164.0,25.6,25.4,42,5.6,1,145,11,3,2,0.258819045102521,-8.0,135.16666666666666,153.0,0.5421245321955215,0.6047618903628121,-3.5996106142446203,0
2024-01-03 12:00:00,62.6,33.9,492.0,13.9,158.0,25.6,24.9,42,5.7,1,134,12,3,2,1.2246467991473532e-16,-11.0,134.08333333333334,145.0,0.5415335376751831,0.592857128741497,-5.421022142882375,0
2024-01-03 13:00:00,62.2,36.0,593.0,25.7,130.0,24.9,23.8,44,10.6,1,102,13,3,2,-0.2588190451025208,-32.0,134.04166666666666,134.0,0.5787781257431169,0.5409090786157028,-1.8406706832694613,0
2024-01-03 14:00:00,64.7,39.8,727.0,41.4,92.0,23.8,22.7,44,15.0,1,112,14,3,2,-0.4999999999999997,10.0,133.0,102.0,0.6151468220224602,0.5159090791838846,2.604722665003956,0
2024-01-03 15:00:00,63.8,40.3,794.0,50.0,65.0,22.4,21.5,47,15.6,1,113,15,3,2,-0.7071067811865471,1.0,131.375,112.0,0.6316614321056202,0.4574467987777277,2.171100374977021,0
2024-01-03 16:00:00,61.9,39.3,733.0,44.6,61.0,20.5,20.5,49,15.3,1,110,16,3,2,-0.8660254037844385,-3.0,129.5,113.0,0.6348949816656707,0.4183673384006666,2.3934473151155333,0
2024-01-03 17:00:00,60.1,38.2,604.0,32.0,69.0,18.1,19.7,51,16.7,1,108,17,3,2,-0.9659258262890684,-2.0,127.5,110.0,0.6356073105556188,0.3862745022299117,5.436988179434517,0
2024-01-03 18:00:00,59.5,37.5,495.0,21.3,77.0,15.9,19.0,52,15.8,1,106,18,3,2,-1.0,-2.0,125.45833333333331,108.0,0.6302520902478641,0.3653846083579883,6.426438960597643,0
2024-01-03 19:00:00,58.7,36.7,435.0,15.7,80.0,13.8,18.4,54,15.6,1,104,19,3,2,-0.9659258262890684,-2.0,123.41666666666669,106.0,0.6252129365381102,0.3407407344307271,7.563030075842859,0
2024-01-03 20:00:00,56.7,35.3,394.0,12.0,83.0,11.7,17.9,55,16.7,1,100,20,3,2,-0.8660254037844386,-4.0,121.375,104.0,0.6225749449281315,0.3254545395371901,10.050310886639208,0
2024-01-03 21:00:00,54.7,34.0,364.0,9.2,85.0,10.1,17.5,55,17.1,1,97,21,3,2,-0.7071067811865477,-3.0,119.625,100.0,0.6215722007025192,0.3181818123966943,11.878658134848854,0
2024-01-03 22:00:00,53.3,33.2,337.0,6.6,87.0,9.1,17.3,56,17.8,1,95,22,3,2,-0.5000000000000004,-2.0,118.20833333333331,97.0,0.6228892941296569,0.3089285659119899,12.139570809112474,0
2024-01-03 23:00:00,52.6,32.9,321.0,5.0,89.0,8.5,17.0,59,18.4,1,95,23,3,2,-0.2588190451025215,0.0,117.20833333333331,95.0,0.6254752732799378,0.2881355883366849,12.31200315700299,0
2024-01-04 00:00:00,53.0,33.2,336.0,6.2,88.0,8.5,16.7,60,17.1,1,95,0,4,3,0.0,0.0,116.45833333333331,95.0,0.6264150825204702,0.2783333286944445,11.442133368736476,0
2024-01-04 01:00:00,54.0,34.1,414.0,12.8,81.0,8.8,16.0,61,19.1,1,97,1,4,3,0.2588190451025207,2.0,115.95833333333331,95.0,0.6314814697873803,0.2622950776672938,12.53072745371869,0
2024-01-04 02:00:00,56.8,36.3,519.0,21.7,73.0,9.2,15.7,60,18.9,1,103,2,4,3,0.4999999999999999,6.0,115.58333333333331,97.0,0.639084495790766,0.2616666623055556,11.894155390841927,0
2024-01-04 03:00:00,60.5,39.1,588.0,26.7,72.0,10.2,16.1,56,17.9,1,110,3,4,3,0.7071067811865476,7.0,115.125,103.0,0.646280981053207,0.2874999948660716,10.009552972126366,0
2024-01-04 04:00:00,62.4,40.4,588.0,24.2,85.0,12.0,17.8,49,16.6,1,113,4,4,3,0.8660254037844386,3.0,114.54166666666669,110.0,0.6474358870603223,0.3632652987088715,8.300000000000002,0
2024-01-04 05:00:00,62.4,40.4,551.0,17.8,106.0,14.3,20.0,42,16.3,1,113,5,4,3,0.9659258262890684,0.0,113.83333333333331,113.0,0.6474358870603223,0.476190464852608,6.1060874726793655,0
2024-01-04 06:00:00,56.5,36.3,510.0,12.4,125.0,16.7,22.2,35,18.2,1,103,6,4,3,1.0,-10.0,113.20833333333331,113.0,0.642477864734905,0.6342856961632658,4.402978499913951,0
2024-01-04 07:00:00,46.8,29.7,468.0,9.6,139.0,19.3,23.6,30,18.8,1,500,7,4,3,0.9659258262890684,397.0,129.25,103.0,0.6346153710552271,0.7866666404444453,0.9839159773673466,1
2024-01-04 08:00:00,40.3,25.1,422.0,7.9,151.0,21.9,24.4,28,17.0,1,122,8,4,3,0.8660254037844387,-378.0,128.45833333333334,500.0,0.6228287686642987,0.8714285403061235,-1.48164762671019,0
2024-01-04 09:00:00,38.2,23.4,394.0,7.4,158.0,23.8,24.8,27,16.5,1,134,9,4,3,0.7071067811865476,12.0,127.66666666666669,122.0,0.6125654289904338,0.9185184844993154,-2.86519493150435,0
2024-01-04 10:00:00,38.6,23.2,384.0,7.7,160.0,24.6,25.0,27,15.6,1,138,10,4,3,0.4999999999999999,4.0,127.04166666666669,134.0,0.6010362538591644,0.9259258916323744,-2.17110037497702,0
2024-01-04 11:00:00,40.2,23.7,392.0,9.3,157.0,24.6,24.9,28,15.6,1,132,11,4,3,0.258819045102521,-6.0,126.5,138.0,0.5895522241404919,0.8892856825255112,-2.17110037497702,0
2024-01-04 12:00:00,68.7,40.6,463.0,14.3,150.0,24.2,24.2,29,13.7,1,120,12,4,3,1.2246467991473532e-16,-12.0,125.91666666666669,132.0,0.5909752461284535,0.834482729845423,-0.7170026005283306,0
2024-01-04 13:00:00,77.8,48.2,547.0,21.4,132.0,22.8,22.5,33,15.2,1,132,13,4,3,-0.2588190451025208,12.0,127.16666666666669,120.0,0.6195372671010635,0.6818181611570254,1.8524140197582415,0
2024-01-04 14:00:00,85.4,54.0,662.0,30.9,106.0,20.7,21.2,37,16.6,1,147,14,4,3,-0.4999999999999997,15.0,128.625,132.0,0.6323184937667623,0.5729729574872174,3.734187502108158,0
2024-01-04 15:00:00,88.9,56.2,737.0,36.2,88.0,18.9,20.1,43,17.0,1,151,15,4,3,-0.7071067811865471,4.0,130.20833333333334,147.0,0.632170971516637,0.4674418495943756,3.824167923845704,1
2024-01-04 16:00:00,91.0,57.2,734.0,33.6,83.0,17.6,19.3,48,18.6,1,152,16,4,3,-0.8660254037844385,1.0,131.95833333333334,151.0,0.6285714216640503,0.4020833249565974,4.814034238906886,1
2024-01-04 17:00:00,92.9,58.2,691.0,26.8,85.0,16.5,18.3,52,18.5,1,152,17,4,3,-0.9659258262890684,0.0,133.79166666666666,152.0,0.6264800793705051,0.3519230701553256,6.629807066588057,1
2024-01-04 18:00:00,94.5,59.0,649.0,20.6,88.0,15.4,17.6,56,16.7,1,153,18,4,3,-1.0,1.0,135.75,152.0,0.6243386177318665,0.3142857086734695,7.05772497106968,1
2024-01-04 19:00:00,94.8,58.9,620.0,16.4,90.0,14.1,17.1,58,17.3,1,153,19,4,3,-0.9659258262890684,0.0,137.79166666666666,153.0,0.6213080103237552,0.2948275811236624,6.199765527133697,1
2024-01-04 20:00:00,94.3,58.1,593.0,12.7,92.0,12.7,16.6,60,16.5,1,152,20,4,3,-0.8660254037844386,-1.0,139.95833333333334,153.0,0.616118763349748,0.2766666620555557,5.643332364873536,1
2024-01-04 21:00:00,93.4,57.0,568.0,9.8,94.0,11.7,16.2,62,15.5,1,152,21,4,3,-0.7071067811865477,0.0,142.25,152.0,0.6102783660569768,0.2612903183662852,6.550583056980841,1
2024-01-04 22:00:00,92.4,56.0,537.0,7.1,96.0,11.3,15.8,63,14.9,1,151,22,4,3,-0.5000000000000004,-1.0,144.58333333333334,152.0,0.6060605995015086,0.2507936468127992,7.895797037074753,1
2024-01-04 23:00:00,91.3,55.1,510.0,5.1,97.0,11.2,15.6,64,14.7,1,149,23,4,3,-0.2588190451025215,-2.0,146.83333333333334,151.0,0.603504922196003,0.2437499961914063,8.640443208699354,0
2024-01-05 00:00:00,90.1,54.2,523.0,6.9,93.0,11.5,15.3,65,14.4,1,147,0,5,4,0.0,-2.0,149.0,149.0,0.6015538224022884,0.2353846117633136,8.666136333389497,0
2024-01-05 01:00:00,90.3,54.2,612.0,15.7,82.0,11.8,14.2,71,14.3,1,147,1,5,4,0.2588190451025207,0.0,151.08333333333334,147.0,0.6002214772954433,0.1999999971830986,7.996458519631679,0
2024-01-05 02:00:00,92.7,56.0,731.0,27.6,68.0,12.3,14.1,72,14.4,1,151,2,5,4,0.4999999999999999,4.0,153.08333333333334,147.0,0.6040992383592315,0.1958333306134259,7.630837404958151,1
2024-01-05 03:00:00,97.3,59.4,800.0,34.5,63.0,13.3,14.7,68,14.2,1,153,3,5,4,0.7071067811865476,2.0,154.875,151.0,0.6104830358634837,0.2161764674091696,5.775660331676363,1
2024-01-05 04:00:00,99.0,60.8,774.0,31.5,77.0,14.7,16.4,60,14.4,1,154,4,5,4,0.8660254037844386,1.0,156.58333333333334,153.0,0.6141414079379656,0.2733333287777778,8.666136333389497,1
2024-01-05 05:00:00,98.3,59.8,697.0,23.6,100.0,16.6,19.1,49,14.1,1,153,5,5,4,0.9659258262890684,-1.0,158.25,154.0,0.6083418045946917,0.3897959104123284,7.471861625688189,1
2024-01-05 06:00:00,87.5,52.0,619.0,16.8,120.0,19.3,21.4,39,14.5,1,142,6,5,4,1.0,-11.0,159.875,153.0,0.5942857074938777,0.5487179346482581,4.720738239628773,0
2024-01-05 07:00:00,76.1,43.8,545.0,13.3,132.0,23.8,23.1,34,12.1,1,121,7,5,4,0.9659258262890684,-21.0,144.08333333333334,142.0,0.5755584681266955,0.6794117447231841,3.5376976271451146,0
2024-01-05 08:00:00,72.2,40.3,469.0,11.0,141.0,29.2,23.9,35,9.7,1,113,8,5,4,0.8660254037844387,-8.0,143.70833333333334,121.0,0.558171737421444,0.6828571233469394,3.633683956134346,0
2024-01-05 09:00:00,73.8,39.9,422.0,10.1,147.0,32.6,24.5,36,7.5,1,115,9,5,4,0.7071067811865476,2.0,142.91666666666666,113.0,0.5406503991781789,0.6805555366512351,4.301823272632845,0
2024-01-05 10:00:00,75.4,40.2,410.0,10.0,151.0,32.7,24.8,37,5.1,1,122,10,5,4,0.4999999999999999,7.0,142.25,115.0,0.5331564916026991,0.6702702521548581,3.963444403430551,0
2024-01-05 11:00:00,76.4,40.9,428.0,11.4,151.0,30.9,24.7,39,1.6,1,122,11,5,4,0.258819045102521,0.0,141.83333333333334,122.0,0.5353403071290536,0.6333333170940175,1.4256104387013886,0
2024-01-05 12:00:00,84.3,46.4,509.0,16.8,143.0,30.4,24.0,41,9.7,1,128,12,5,4,1.2246467991473532e-16,6.0,142.16666666666666,122.0,0.5504151773378982,0.585365839381321,-4.403707847473605,0
2024-01-05 13:00:00,89.4,52.7,669.0,31.3,117.0,28.6,22.8,42,7.2,1,143,13,5,4,-0.2588190451025208,15.0,142.625,128.0,0.5894854520191783,0.5428571299319731,-5.750175672340508,0
2024-01-05 14:00:00,98.0,60.5,884.0,50.6,83.0,26.1,21.7,49,0.8,1,154,14,5,4,-0.4999999999999997,11.0,142.91666666666666,143.0,0.6173469324760518,0.4428571338192422,-0.7128052193506943,1
2024-01-05 15:00:00,99.2,62.4,1009.0,60.3,60.0,23.5,20.9,48,11.0,1,155,15,5,4,-0.7071067811865471,1.0,143.08333333333334,154.0,0.6290322517234652,0.4354166575954863,3.5812496990287244,1
2024-01-05 16:00:00,99.4,62.9,959.0,51.2,62.0,21.0,19.9,50,16.3,1,155,16,5,4,-0.8660254037844385,0.0,143.20833333333334,155.0,0.6327967743179399,0.3979999920400001,5.036977008311644,1
2024-01-05 17:00:00,98.7,62.2,818.0,32.5,76.0,18.4,18.9,55,16.6,1,154,17,5,4,-0.9659258262890684,-1.0,143.29166666666666,155.0,0.6301924961479991,0.3436363573884298,6.218469450704139,1
2024-01-05 18:00:00,96.6,60.8,702.0,17.5,88.0,16.4,18.2,58,16.5,1,154,18,5,4,-1.0,0.0,143.33333333333334,154.0,0.6293995794058015,0.31379309803805,6.447063620073016,1
2024-01-05 19:00:00,93.4,58.6,652.0,11.5,93.0,15.3,17.7,60,16.3,1,153,19,5,4,-0.9659258262890684,-1.0,143.33333333333334,154.0,0.6274089868585762,0.2949999950833334,8.395120621033882,1
2024-01-05 20:00:00,89.4,56.0,625.0,9.1,96.0,14.7,17.3,61,17.9,1,151,20,5,4,-0.8660254037844386,-2.0,143.29166666666666,153.0,0.6263982032841364,0.2836065527277615,10.009552972126366,1
2024-01-05 21:00:00,85.9,53.8,608.0,7.5,98.0,14.4,16.8,61,19.0,1,146,21,5,4,-0.7071067811865477,-5.0,143.04166666666666,151.0,0.6263096551069888,0.2754098315506585,11.43448543988892,0
2024-01-05 22:00:00,82.7,51.9,590.0,5.3,101.0,14.3,16.4,61,19.7,1,141,22,5,4,-0.5000000000000004,-5.0,142.625,146.0,0.6275695208274544,0.2688524546089761,12.128531063915467,0
2024-01-05 23:00:00,80.3,50.8,582.0,4.0,102.0,14.5,16.0,66,18.9,1,139,23,5,4,-0.2588190451025215,-2.0,142.20833333333334,141.0,0.6326276384479746,0.2424242387511479,12.64656846018242,0
2024-01-06 00:00:00,80.1,50.3,579.0,5.8,98.0,14.2,15.7,71,18.3,1,137,0,6,5,0.0,-2.0,141.79166666666666,139.0,0.6279650358556176,0.2211267574489189,12.94005409571382,0
2024-01-06 01:00:00,79.2,49.7,648.0,12.6,91.0,14.5,16.0,68,18.6,1,136,1,6,5,0.2588190451025207,-1.0,141.33333333333334,137.0,0.627525244601954,0.2352941141868512,13.379720286298912,0
2024-01-06 02:00:00,80.3,50.6,742.0,21.8,82.0,15.0,15.6,68,18.3,1,138,2,6,5,0.4999999999999999,2.0,140.79166666666666,136.0,0.630136978454085,0.22941176133218,12.94005409571382,0
2024-01-06 03:00:00,83.4,52.9,794.0,26.9,80.0,15.7,16.0,66,18.6,1,144,3,6,5,0.7071067811865476,6.0,140.41666666666666,138.0,0.6342925583418159,0.2424242387511479,12.685169497162471,0
2024-01-06 04:00:00,84.5,53.7,769.0,24.1,92.0,16.9,17.9,58,19.6,1,146,4,6,5,0.8660254037844386,2.0,140.08333333333334,144.0,0.6355029510591367,0.3086206843341261,13.36716785722497,0
2024-01-06 05:00:00,85.7,53.8,703.0,17.2,111.0,18.4,20.4,51,20.7,1,146,5,6,5,0.9659258262890684,0.0,139.79166666666666,146.0,0.6277712878906501,0.3999999921568629,13.026932094731636,0
